ID	POEM_NUMBER	POEM_TITLE	STANZA	LINE_NUMBER	LINE_IN_SOURCE	LINE	RHYMEWORD	RHYME	RECONSTRUCTION	COMMENT	PROBLEMS
315	23	野有死麇	23.1	2	吉士b[jiu]誘之。（b= 幽部）	吉士誘之	誘	b	jiu	b=幽部	
316	23	野有死麇	23.2	1	林有樸a[sok]樕	林有樸樕	樕	a	sok		
317	23	野有死麇	23.2	2	野有死a[lok]鹿。	野有死鹿	鹿	a	lok		
318	23	野有死麇	23.2	1	白茅純a[sjiok]束	白茅純束	束	a	sjiok		
319	23	野有死麇	23.2	2	有女如a[ngiok]玉。（屋部）	有女如玉	玉	a	ngiok	屋部	
320	23	野有死麇	23.3	1	舒而脫a[thuat]脫兮	舒而脫脫兮	脫	a	thuat		
321	23	野有死麇	23.3	2	無感我a[sjiuat]帨兮	無感我帨兮	帨	a	sjiuat		
322	23	野有死麇	23.3	3	無使尨也a[biuat]吠。（月部）	無使尨也吠	吠	a	biuat	月部	
323	24	何彼襛矣	24.1	1	何彼襛矣	何彼襛矣					
324	24	何彼襛矣	24.1	2	唐棣之a[hoa]華。	唐棣之華	華	a	hoa		
325	24	何彼襛矣	24.1	1	曷不肅雝	曷不肅雝					
326	24	何彼襛矣	24.1	2	王姬之a[kia]車。（鱼部）	王姬之車	車	a	kia	鱼部	
327	24	何彼襛矣	24.2	1	何彼襛矣	何彼襛矣					
328	24	何彼襛矣	24.2	2	華如桃a[liə]李。	華如桃李	李	a	liə		
329	24	何彼襛矣	24.2	1	平王之孫	平王之孫					
330	24	何彼襛矣	24.2	2	齊侯之a[tziə]子。（之部）	齊侯之子	子	a	tziə	之部	
331	24	何彼襛矣	24.3	1	其釣維何	其釣維何					
332	24	何彼襛矣	24.3	2	維絲伊a[miən]緡。	維絲伊緡	緡	a	miən		
333	24	何彼襛矣	24.3	1	齊侯之子	齊侯之子					
334	24	何彼襛矣	24.3	2	平王之a[suən]孫。（文部）	平王之孫	孫	a	suən	文部	
335	25	騶虞	25.1	1	彼茁者A[kea]葭	彼茁者葭	葭	A	kea		
336	25	騶虞	25.1	2	壹發五A[pea]豝。	壹發五豝	豝	A	pea		
337	25	騶虞	25.1	1	于嗟乎騶A[ngiua]虞。（鱼部）	于嗟乎騶虞	虞	A	ngiua	鱼部	
338	25	騶虞	25.2	1	彼茁者b[bong]蓬	彼茁者蓬	蓬	b	bong		
339	25	騶虞	25.2	2	壹發五b[tziong]豵。（东部）	壹發五豵	豵	b	tziong	东部	
340	25	騶虞	25.2	1	于嗟乎騶A[ngiua]虞。	于嗟乎騶虞	虞	A	ngiua		
341	25	騶虞	25.5	1	邶風	邶風					
342	26	柏舟	26.1	1	汎彼柏a[tjiu]舟	汎彼柏舟	舟	a	tjiu		
343	26	柏舟	26.1	2	亦汎其a[liu]流。	亦汎其流	流	a	liu		
344	26	柏舟	26.1	1	耿耿不寐	耿耿不寐					
345	26	柏舟	26.1	2	如有隱a[iu]憂。	如有隱憂	憂	a	iu		
346	26	柏舟	26.1	1	微我無酒	微我無酒					
347	26	柏舟	26.1	2	以敖以a[jiu]遊。（幽部）	以敖以遊	遊	a	jiu	幽部	
348	26	柏舟	26.2	1	我心匪鑒	我心匪鑒					
349	26	柏舟	26.2	2	不可以a[njia]茹。	不可以茹	茹	a	njia		
350	26	柏舟	26.2	1	亦有兄弟	亦有兄弟					
351	26	柏舟	26.2	2	不可以a[kia]據。	不可以據	據	a	kia		
352	26	柏舟	26.2	1	薄言往a[sak]愬	薄言往愬	愬	a	sak		
353	26	柏舟	26.2	2	逢彼之a[na]怒。（鱼铎通韵）	逢彼之怒	怒	a	na	鱼铎通韵	
354	26	柏舟	26.3	1	我心匪a[zjyak]石	我心匪石	石	a	zjyak		
355	26	柏舟	26.3	2	不可b[tiuan]轉也。	不可轉也	轉	b	tiuan		
356	26	柏舟	26.3	1	我心匪a[zyak]席	我心匪席	席	a	zyak		
357	26	柏舟	26.3	2	不可b[kiuan]卷也。（a= 铎部）	不可卷也	卷	b	kiuan	a=铎部	
358	26	柏舟	26.3	1	威儀棣棣	威儀棣棣					
359	26	柏舟	26.3	2	不可b[siuan]選也。（b= 元部）	不可選也	選	b	siuan	b=元部	
360	26	柏舟	26.4	1	憂心悄a[tsiô]悄	憂心悄悄	悄	a	tsiô		
361	26	柏舟	26.4	2	慍于群a[siô]小。	慍于群小	小	a	siô		
362	26	柏舟	26.4	1	覯閔既多	覯閔既多					
363	26	柏舟	26.4	2	受侮不a[sjiô]少。	受侮不少	少	a	sjiô		
364	26	柏舟	26.4	1	靜言思之	靜言思之					
365	26	柏舟	26.4	2	寤辟有a[biô]摽。（宵部）	寤辟有摽	摽	a	biô	宵部	
366	26	柏舟	26.5	1	日居月諸	日居月諸					
367	26	柏舟	26.5	2	胡迭而a[miuəi]微。	胡迭而微	微	a	miuəi		
368	26	柏舟	26.5	1	心之憂矣	心之憂矣					
369	26	柏舟	26.5	2	如匪澣a[iəi]衣。	如匪澣衣	衣	a	iəi		
370	26	柏舟	26.5	1	靜言思之	靜言思之					
371	26	柏舟	26.5	2	不能奮a[piuəi]飛。（微部）	不能奮飛	飛	a	piuəi	微部	
372	27	綠衣	27.1	1	綠兮衣兮	綠兮衣兮					
373	27	綠衣	27.1	2	綠兮黃a[liə]裏。	綠兮黃裏	裏	a	liə		
374	27	綠衣	27.1	1	心之憂矣	心之憂矣					
375	27	綠衣	27.1	2	曷維其a[jiə]已。（之部）	曷維其已	已	a	jiə	之部	
376	27	綠衣	27.2	1	綠兮衣兮	綠兮衣兮					
377	27	綠衣	27.2	2	綠兮黃a[zjiang]裳。	綠兮黃裳	裳	a	zjiang		
378	27	綠衣	27.2	1	心之憂矣	心之憂矣					
379	27	綠衣	27.2	2	曷維其a[miuang]亡。（阳部）	曷維其亡	亡	a	miuang	阳部	
380	27	綠衣	27.3	1	綠兮a[siə]絲兮	綠兮絲兮	絲	a	siə		
381	27	綠衣	27.3	2	女所a[diə]治兮。	女所治兮	治	a	diə		
382	27	綠衣	27.3	1	我思古人	我思古人					
383	27	綠衣	27.3	2	俾無a[hiuə]訧兮。（之部）	俾無訧兮	訧	a	hiuə	之部	
384	27	綠衣	27.4	1	稀兮綌兮	稀兮綌兮					
385	27	綠衣	27.4	2	淒其以a[piuəm]風。	淒其以風	風	a	piuəm		
386	27	綠衣	27.4	1	我思古人	我思古人					
387	27	綠衣	27.4	2	實獲我a[siəm]心。（侵部）	實獲我心	心	a	siəm	侵部	
388	28	燕燕	28.1	1	燕燕于a[piuəi]飛	燕燕于飛	飛	a	piuəi		
389	28	燕燕	28.1	2	差池其b[hiua]羽。	差池其羽	羽	b	hiua		
390	28	燕燕	28.1	1	之子于a[kiuəi]歸	之子于歸	歸	a	kiuəi		
391	28	燕燕	28.1	2	遠送于b[jya]野。（a= 微部）	遠送于野	野	b	jya	a=微部	
392	28	燕燕	28.1	1	瞻望弗及	瞻望弗及					
393	28	燕燕	28.1	2	泣涕如b[hiua]雨。（b= 鱼部）	泣涕如雨	雨	b	hiua	b=鱼部	
394	28	燕燕	28.2	1	燕燕于a[piuəi]飛	燕燕于飛	飛	a	piuəi		
395	28	燕燕	28.2	2	頡之b[hang]頏之。（a= 微部）	頡之頏之	頏	b	hang	a=微部	
396	28	燕燕	28.2	1	之子于a[kiuəi]歸	之子于歸	歸	a	kiuəi		
397	28	燕燕	28.2	2	遠于b[tziang]將之。（b= 阳部）	遠于將之	將	b	tziang	b=阳部	
398	28	燕燕	28.2	1	瞻望弗c[giəp]及	瞻望弗及	及	c	giəp		
399	28	燕燕	28.2	2	佇立以c[khiəp]泣。（c= 缉部）	佇立以泣	泣	c	khiəp	c=缉部	
400	28	燕燕	28.3	1	燕燕于a[piuəi]飛	燕燕于飛	飛	a	piuəi		
401	28	燕燕	28.3	2	下上其b[iəm]音。	下上其音	音	b	iəm		
402	28	燕燕	28.3	1	之子于a[kiuəi]歸	之子于歸	歸	a	kiuəi		
403	28	燕燕	28.3	2	遠送于b[nəm]南。（a= 微部）	遠送于南	南	b	nəm	a=微部	
404	28	燕燕	28.3	1	瞻望弗及	瞻望弗及					
405	28	燕燕	28.3	2	實勞我b[siəm]心。（b= 侵部）	實勞我心	心	b	siəm	b=侵部	
406	28	燕燕	28.4	1	仲氏任只	仲氏任只					
407	28	燕燕	28.4	2	其心塞a[yuen]淵。	其心塞淵	淵	a	yuen		
408	28	燕燕	28.4	1	終溫且惠	終溫且惠					
409	28	燕燕	28.4	2	淑慎其a[sjien]身。	淑慎其身	身	a	sjien		
410	28	燕燕	28.4	1	先君之思	先君之思					
411	28	燕燕	28.4	2	以勗寡a[njien]人。（真部）	以勗寡人	人	a	njien	真部	
412	29	日月	29.1	1	日居月諸	日居月諸					
413	29	日月	29.1	2	照臨下a[tha]土。	照臨下土	土	a	tha		
414	29	日月	29.1	1	乃如之人兮	乃如之人兮					
415	29	日月	29.1	2	逝不古a[thjia]處。	逝不古處	處	a	thjia		
416	29	日月	29.1	1	胡能有定	胡能有定					
417	29	日月	29.1	2	寧不我a[ka]顧。（鱼部）	寧不我顧	顧	a	ka	鱼部	
418	29	日月	29.2	1	日居月諸	日居月諸					
419	29	日月	29.2	2	下土是a[mu]冒。	下土是冒	冒	a	mu		
420	29	日月	29.2	1	乃如之人兮	乃如之人兮					
421	29	日月	29.2	2	逝不相a[xu]好。	逝不相好	好	a	xu		
422	29	日月	29.2	1	胡能有定	胡能有定					
423	29	日月	29.2	2	寧不我a[pu]報。（幽部）	寧不我報	報	a	pu	幽部	
424	29	日月	29.3	1	日居月諸	日居月諸					
425	29	日月	29.3	2	出自東a[piuang]方。	出自東方	方	a	piuang		
426	29	日月	29.3	1	乃如之人兮	乃如之人兮					
427	29	日月	29.3	2	德音無a[liang]良。	德音無良	良	a	liang		
428	29	日月	29.3	1	胡能有定	胡能有定					
429	29	日月	29.3	2	俾也可a[miuang]忘。（阳部）	俾也可忘	忘	a	miuang	阳部	
430	29	日月	29.4	1	日居月諸	日居月諸					
431	29	日月	29.4	2	東方自a[thiuət]出。	東方自出	出	a	thiuət		
432	29	日月	29.4	1	父兮母兮	父兮母兮					
433	29	日月	29.4	2	畜我不a[tziuət]卒。	畜我不卒	卒	a	tziuət		
434	29	日月	29.4	1	胡能有定	胡能有定					
435	29	日月	29.4	2	報我不a[djiuət]述。（物部）	報我不述	述	a	djiuət	物部	
436	30	終風	30.1	1	終風且a[bôk]暴	終風且暴	暴	a	bôk		
437	30	終風	30.1	2	顧我則a[siô]笑。	顧我則笑	笑	a	siô		
438	30	終風	30.1	1	謔浪笑a[ngô]敖	謔浪笑敖	敖	a	ngô		
439	30	終風	30.1	2	中心是a[dôk]悼。（药宵通韵）	中心是悼	悼	a	dôk	药宵通韵	
440	30	終風	30.2	1	終風且a[meə]霾	終風且霾	霾	a	meə		
441	30	終風	30.2	2	惠然肯a[lə]來。	惠然肯來	來	a	lə		
442	30	終風	30.2	1	莫往莫a[lə]來	莫往莫來	來	a	lə		
443	30	終風	30.2	2	悠悠我a[siə]思。（之部）	悠悠我思	思	a	siə	之部	
444	30	終風	30.3	1	終風且a[yet]曀	終風且曀	曀	a	yet		
445	30	終風	30.3	2	不日有a[yet]曀。	不日有曀	曀	a	yet		
446	30	終風	30.3	1	寤言不寐	寤言不寐					
447	30	終風	30.3	2	願言則a[tyet]嚏。（质部）	願言則嚏	嚏	a	tyet	质部	
448	30	終風	30.4	1	曀曀其陰	曀曀其陰					
449	30	終風	30.4	2	虺虺其a[luəi]靁。	虺虺其靁	靁	a	luəi		
450	30	終風	30.4	1	寤言不寐	寤言不寐					
451	30	終風	30.4	2	願言則a[hoəi]懷。（微部）	願言則懷	懷	a	hoəi	微部	
452	31	擊鼓	31.1	1	擊鼓其a[thang]鏜	擊鼓其鏜	鏜	a	thang		
453	31	擊鼓	31.1	2	踊躍用a[pyang]兵。	踊躍用兵	兵	a	pyang		
454	31	擊鼓	31.1	1	土國城漕	土國城漕					
455	31	擊鼓	31.1	2	我獨南a[heang]行。（阳部）	我獨南行	行	a	heang	阳部	
456	31	擊鼓	31.2	1	從孫子a[diuəm]仲	從孫子仲	仲	a	diuəm		
457	31	擊鼓	31.2	2	平陳與a[suəm]宋。	平陳與宋	宋	a	suəm		
458	31	擊鼓	31.2	1	不我以歸	不我以歸					
459	31	擊鼓	31.2	2	憂心有a[thiuəm]忡。（侵部）	憂心有忡	忡	a	thiuəm	侵部	
460	31	擊鼓	31.3	1	爰居爰a[thjia]處	爰居爰處	處	a	thjia		
461	31	擊鼓	31.3	2	爰喪其a[mea]馬。	爰喪其馬	馬	a	mea		
462	31	擊鼓	31.3	1	于以求之	于以求之					
463	31	擊鼓	31.3	2	于林之a[hea]下。（鱼部）	于林之下	下	a	hea	鱼部	
464	31	擊鼓	31.4	1	死生契a[khuat]闊	死生契闊	闊	a	khuat		
465	31	擊鼓	31.4	2	與子成a[sjiuat]說。（月部）	與子成說	說	a	sjiuat	月部	
466	31	擊鼓	31.4	1	執子之b[sjiu]手	執子之手	手	b	sjiu		
467	31	擊鼓	31.4	2	與子偕b[lu]老。（幽部）	與子偕老	老	b	lu	幽部	
468	31	擊鼓	31.5	1	于嗟a[khuat]闊兮	于嗟闊兮	闊	a	khuat		
469	31	擊鼓	31.5	2	不我a[huat]活兮。（月部）	不我活兮	活	a	huat	月部	
470	31	擊鼓	31.5	1	于嗟b[siuen]洵兮	于嗟洵兮	洵	b	siuen		
471	31	擊鼓	31.5	2	不我b[sien]信兮。（真部）	不我信兮	信	b	sien	真部	
472	32	凱風	32.1	1	凱風自a[nəm]南	凱風自南	南	a	nəm		
473	32	凱風	32.1	2	吹彼棘a[siəm]心。（侵部）	吹彼棘心	心	a	siəm	侵部	
474	32	凱風	32.1	1	棘心夭b[lô]<io?>夭	棘心夭夭	夭	b	lô		io?,
475	32	凱風	32.1	2	母氏劬b[lô]勞。（宵部）	母氏劬勞	勞	b	lô	宵部	
476	32	凱風	32.2	1	凱風自南	凱風自南					
477	32	凱風	32.2	2	吹彼棘a[sien]薪。	吹彼棘薪	薪	a	sien		
478	32	凱風	32.2	1	母氏聖善	母氏聖善					
479	32	凱風	32.2	2	我無令a[njien]人。（真部）	我無令人	人	a	njien	真部	
480	32	凱風	32.3	1	爰有寒泉	爰有寒泉					
481	32	凱風	32.3	2	在浚之a[hea]下。	在浚之下	下	a	hea		
482	32	凱風	32.3	1	有子七人	有子七人					
483	32	凱風	32.3	2	母氏勞a[kha]苦。（鱼部）	母氏勞苦	苦	a	kha	鱼部	
484	32	凱風	32.4	1	睍睆黃鳥	睍睆黃鳥					
485	32	凱風	32.4	2	載好其a[iəm]音。	載好其音	音	a	iəm		
486	32	凱風	32.4	1	有子其人	有子其人					
487	32	凱風	32.4	2	莫慰母a[siəm]心。（侵部）	莫慰母心	心	a	siəm	侵部	
488	33	雄雉	33.1	1	雄雉于飛	雄雉于飛					
489	33	雄雉	33.1	2	泄泄其a[hiua]羽。	泄泄其羽	羽	a	hiua		
490	33	雄雉	33.1	1	我之懷矣	我之懷矣					
491	33	雄雉	33.1	2	自詒伊a[tzhia]阻。（鱼部）	自詒伊阻	阻	a	tzhia	鱼部	
492	33	雄雉	33.2	1	雄雉于飛	雄雉于飛					
493	33	雄雉	33.2	2	下上其a[iəm]音。	下上其音	音	a	iəm		
494	33	雄雉	33.2	1	展矣君子	展矣君子					
495	33	雄雉	33.2	2	實勞我a[siəm]心。（侵部）	實勞我心	心	a	siəm	侵部	
496	33	雄雉	33.3	1	瞻彼日月	瞻彼日月					
497	33	雄雉	33.3	2	悠悠我a[siə]思。	悠悠我思	思	a	siə		
498	33	雄雉	33.3	1	道之云遠	道之云遠					
499	33	雄雉	33.3	2	曷云能a[lə]來。（之部）	曷云能來	來	a	lə	之部	
500	33	雄雉	33.4	1	百爾君子	百爾君子					
501	33	雄雉	33.4	2	不知德a[heang]行。	不知德行	行	a	heang		
502	33	雄雉	33.4	1	不忮不求	不忮不求					
503	33	雄雉	33.4	2	何用不a[tzang]臧。（阳部）	何用不臧	臧	a	tzang	阳部	
504	34	匏有苦葉	34.1	1	匏有苦a[jiap]葉	匏有苦葉	葉	a	jiap		
505	34	匏有苦葉	34.1	2	濟有深a[zjiap]涉。（盍部）	濟有深涉	涉	a	zjiap	盍部	
506	34	匏有苦葉	34.1	1	深則b[liat]厲	深則厲	厲	b	liat		
507	34	匏有苦葉	34.1	2	淺則b[kiat]揭。（月部）	淺則揭	揭	b	kiat	月部	
508	34	匏有苦葉	34.2	1	有瀰濟a[jieng]盈	有瀰濟盈	盈	a	jieng		
509	34	匏有苦葉	34.2	2	有鷕雉a[mieng]鳴。（耕部）	有鷕雉鳴	鳴	a	mieng	耕部	
510	34	匏有苦葉	34.2	1	濟盈不濡b[kiu]軌	濟盈不濡軌	軌	b	kiu		
511	34	匏有苦葉	34.2	2	雉鳴求起b[mu]牡。（幽部）	雉鳴求起牡	牡	b	mu	幽部	
512	34	匏有苦葉	34.3	1	雝雝鳴a[ngean]鴈	雝雝鳴鴈	鴈	a	ngean		
513	34	匏有苦葉	34.3	2	旭日始a[tan]旦。	旭日始旦	旦	a	tan		
514	34	匏有苦葉	34.3	1	士如歸妻	士如歸妻					
515	34	匏有苦葉	34.3	2	迨冰未a[phuan]泮。（元部）	迨冰未泮	泮	a	phuan	元部	
516	34	匏有苦葉	34.4	1	招招舟a[tziə]子	招招舟子	子	a	tziə		
517	34	匏有苦葉	34.4	2	人涉卬a[piuə]否。	人涉卬否	否	a	piuə		
518	34	匏有苦葉	34.4	1	人涉卬a[piuə]否	人涉卬否	否	a	piuə		
519	34	匏有苦葉	34.4	2	卬須我a[hiuə]友。（之部）	卬須我友	友	a	hiuə	之部	
520	35	谷風	35.1	1	習習谷a[piuəm]風	習習谷風	風	a	piuəm		
521	35	谷風	35.1	2	以陰以b[hiua]雨。（a= 侵部）	以陰以雨	雨	b	hiua	a=侵部	
522	35	谷風	35.1	1	黽勉同a[siəm]心	黽勉同心	心	a	siəm		
523	35	谷風	35.1	2	不宜有b[na]怒。（b= 鱼部）	不宜有怒	怒	b	na	b=鱼部	
524	35	谷風	35.1	1	采封采c[phiuəi]菲	采封采菲	菲	c	phiuəi		
525	35	谷風	35.1	2	無以下d[thyei]體。（c= 微部）	無以下體	體	d	thyei	c=微部	
526	35	谷風	35.1	1	德音莫c[hiuəi]違	德音莫違	違	c	hiuəi		
527	35	谷風	35.1	2	及爾同d[siei]死。（d= 脂部）	及爾同死	死	d	siei	d=脂部	
528	35	谷風	35.2	1	行道遲遲	行道遲遲					
529	35	谷風	35.2	2	中心有a[hiuəi]違。	中心有違	違	a	hiuəi		
530	35	谷風	35.2	1	不遠伊邇	不遠伊邇					
531	35	谷風	35.2	2	薄送我a[kiəi]畿。（微部）	薄送我畿	畿	a	kiəi	微部	
532	35	谷風	35.2	1	誰謂荼苦	誰謂荼苦					
533	35	谷風	35.2	2	其甘如b[dzyei]薺。	其甘如薺	薺	b	dzyei		
534	35	谷風	35.2	1	宴爾新昏	宴爾新昏					
535	35	谷風	35.2	2	如兄如b[dyei]弟。（脂部）	如兄如弟	弟	b	dyei	脂部	
536	35	谷風	35.3	1	涇以渭濁	涇以渭濁					
537	35	谷風	35.3	2	湜湜其a[tjiə]沚。	湜湜其沚	沚	a	tjiə		
538	35	谷風	35.3	1	宴爾新昏	宴爾新昏					
539	35	谷風	35.3	2	不我屑a[jiə]以。（之部）	不我屑以	以	a	jiə	之部	
540	35	谷風	35.3	1	毋逝我梁	毋逝我梁					
541	35	谷風	35.3	2	毋發我b[ko]笱。	毋發我笱	笱	b	ko		
542	35	谷風	35.3	1	我躬不閱	我躬不閱					
543	35	谷風	35.3	2	遑恤我b[ho]後。（侯部）	遑恤我後	後	b	ho	侯部	
544	35	谷風	35.4	1	就其深矣	就其深矣					
545	35	谷風	35.4	2	方之a[tjiu]舟之。	方之舟之	舟	a	tjiu		
546	35	谷風	35.4	1	就其淺矣	就其淺矣					
547	35	谷風	35.4	2	泳之a[jiu]游之。	泳之游之	游	a	jiu		
548	35	谷風	35.4	1	何有何亡	何有何亡					
549	35	谷風	35.4	2	黽勉a[giu]求之。	黽勉求之	求	a	giu		
550	35	谷風	35.4	1	凡民有喪	凡民有喪					
551	35	谷風	35.4	2	匍匐a[kiu]救之。（幽部）	匍匐救之	救	a	kiu	幽部	
552	35	谷風	35.5	1	不我能慉	不我能慉					
553	35	谷風	35.5	2	反以我為a[zjiu]讎。	反以我為讎	讎	a	zjiu		
554	35	谷風	35.5	1	既阻我德	既阻我德					
555	35	谷風	35.5	2	賈用不a[zjiu]售。（幽部）	賈用不售	售	a	zjiu	幽部	
556	35	谷風	35.5	1	昔育恐育b[kiuk]鞫	昔育恐育鞫	鞫	b	kiuk		
557	35	谷風	35.5	2	及爾顛b[phiuk]覆。	及爾顛覆	覆	b	phiuk		
558	35	谷風	35.5	1	既生既b[jiuk]育	既生既育	育	b	jiuk		
559	35	谷風	35.5	2	比予于b[duk]毒。（觉部）	比予于毒	毒	b	duk	觉部	
560	35	谷風	35.6	1	我有旨蓄	我有旨蓄					
561	35	谷風	35.6	2	亦以御a[tuəm]冬。	亦以御冬	冬	a	tuəm		
562	35	谷風	35.6	1	宴爾新昏	宴爾新昏					
563	35	谷風	35.6	2	以我御a[giuəm]窮。（侵部）	以我御窮	窮	a	giuəm	侵部	
564	35	谷風	35.6	1	有洸有b[huət]潰	有洸有潰	潰	b	huət		
565	35	谷風	35.6	2	既詒我b[jiet]肄。	既詒我肄	肄	b	jiet		
566	35	谷風	35.6	1	不念昔者	不念昔者					
567	35	谷風	35.6	2	伊余來b[xiət]塈。（物质合韵）	伊余來塈	塈	b	xiət	物质合韵	
568	36	式微	36.1	1	式a[miuəi]微	式微	微	a	miuəi		
569	36	式微	36.1	2	式a[miuəi]微	式微	微	a	miuəi		
570	36	式微	36.1	3	胡不a[kiuəi]歸。（微部）	胡不歸	歸	a	kiuəi	微部	
571	36	式微	36.1	1	微君之b[ka]故	微君之故	故	b	ka		
572	36	式微	36.1	2	胡為乎中b[lak]露。（鱼铎合韵）	胡為乎中露	露	b	lak	鱼铎合韵	
573	36	式微	36.2	1	式a[miuəi]微式a[miuəi]微	式微式微	微	a	miuəi		
574	36	式微	36.2	1	式a[miuəi]微式a[miuəi]微	式微式微	微	a	miuəi		
575	36	式微	36.2	2	胡不a[kiuəi]歸。（微部）	胡不歸	歸	a	kiuəi	微部	
576	36	式微	36.2	1	微君之b[kiuəm]躬	微君之躬	躬	b	kiuəm		
577	36	式微	36.2	2	胡為乎泥b[tjiuəm]中。（侵部）	胡為乎泥中	中	b	tjiuəm	侵部	
578	37	旄丘	37.1	1	旄丘之a[kat]葛兮	旄丘之葛兮	葛	a	kat		
579	37	旄丘	37.1	2	何誕之a[tzyet]節兮。	何誕之節兮	節	a	tzyet		
580	37	旄丘	37.1	1	叔兮伯兮	叔兮伯兮					
581	37	旄丘	37.1	2	何多a[njiet]日也。（月质合韵）	何多日也	日	a	njiet	月质合韵	
582	37	旄丘	37.2	1	何其a[thjia]處也	何其處也	處	a	thjia		
583	37	旄丘	37.2	2	必有a[jia]與也。（鱼部）	必有與也	與	a	jia	鱼部	
584	37	旄丘	37.2	1	何其b[kiuə]久也	何其久也	久	b	kiuə		
585	37	旄丘	37.2	2	必有b[jiə]以也。（之部）	必有以也	以	b	jiə	之部	
586	37	旄丘	37.3	1	狐裘尨a[njiong] 茸2	狐裘尨茸	茸	a	njiong		
587	37	旄丘	37.3	2	匪車不a[tong]東。	匪車不東	東	a	tong		
588	37	旄丘	37.3	1	叔兮伯兮	叔兮伯兮					
589	37	旄丘	37.3	2	靡所與a[dong]同。(东部)	靡所與同	同	a	dong	东部	
590	37	旄丘	37.4	1	瑣兮尾兮	瑣兮尾兮					
591	37	旄丘	37.4	2	流離之a[tziə]子。	流離之子	子	a	tziə		
592	37	旄丘	37.4	1	叔兮伯兮	叔兮伯兮					
593	37	旄丘	37.4	2	褎如充a[njiə]耳。（之部）	褎如充耳	耳	a	njiə	之部	
594	38	簡兮	38.1	1	簡兮簡兮	簡兮簡兮					
595	38	簡兮	38.1	2	方將萬a[miua]舞。	方將萬舞	舞	a	miua		
596	38	簡兮	38.1	1	日之方中	日之方中					
597	38	簡兮	38.1	2	在前上a[thjia]處。（鱼部）	在前上處	處	a	thjia	鱼部	
598	38	簡兮	38.2	1	碩人俁a[ngiua]俁	碩人俁俁	俁	a	ngiua		
599	38	簡兮	38.2	2	公庭萬a[miua]舞。	公庭萬舞	舞	a	miua		
600	38	簡兮	38.2	1	有力如a[xa]虎	有力如虎	虎	a	xa		
601	38	簡兮	38.2	2	執轡如a[tza]組。（鱼部）	執轡如組	組	a	tza	鱼部	
602	38	簡兮	38.3	1	左手執a[jiôk]籥	左手執籥	籥	a	jiôk		
603	38	簡兮	38.3	2	右手秉a[dyôk]翟。	右手秉翟	翟	a	dyôk		
604	38	簡兮	38.3	1	赫如渥赭	赫如渥赭					
605	38	簡兮	38.3	2	公言錫a[tziôk]爵。（药部）	公言錫爵	爵	a	tziôk	药部	
606	38	簡兮	38.4	1	山有a[tzhen]榛	山有榛	榛	a	tzhen		
607	38	簡兮	38.4	2	隰有a[lyen]苓。	隰有苓	苓	a	lyen		
608	38	簡兮	38.4	1	云誰之思	云誰之思					
609	38	簡兮	38.4	2	西方美a[njien]人。	西方美人	人	a	njien		
610	38	簡兮	38.4	1	彼美a[njien]人兮	彼美人兮	人	a	njien		
611	38	簡兮	38.4	2	西方之a[njien]人兮。（真部）	西方之人兮	人	a	njien	真部	
612	39	泉水	39.1	1	毖彼泉水	毖彼泉水					
613	39	泉水	39.1	2	亦流于a[giə]淇。	亦流于淇	淇	a	giə		
614	39	泉水	39.1	1	有懷于衛	有懷于衛					
615	39	泉水	39.1	2	靡日不a[siə]思。	靡日不思	思	a	siə		
616	39	泉水	39.1	1	孌彼諸a[kiə]姬	孌彼諸姬	姬	a	kiə		
617	39	泉水	39.1	2	聊與之a[miuə]謀。（之部）	聊與之謀	謀	a	miuə	之部	
618	39	泉水	39.2	1	出宿于a[tzyei]泲	出宿于泲	泲	a	tzyei		
619	39	泉水	39.2	2	飲餞于a[nyei]禰。	飲餞于禰	禰	a	nyei		
620	39	泉水	39.2	1	女子有行	女子有行					
621	39	泉水	39.2	2	遠父母兄a[dyei]弟。	遠父母兄弟	弟	a	dyei		
622	39	泉水	39.2	1	問我諸姑	問我諸姑					
623	39	泉水	39.2	2	遂及伯a[tziei]姊。（脂部）	遂及伯姊	姊	a	tziei	脂部	
624	39	泉水	39.3	1	出宿于a[kan]干	出宿于干	干	a	kan		
625	39	泉水	39.3	2	飲餞于a[ngian]言。（元部）	飲餞于言	言	a	ngian	元部	
626	39	泉水	39.3	1	載脂載b[heat]舝	載脂載舝	舝	b	heat		
627	39	泉水	39.3	2	還車言b[meat]邁。	還車言邁	邁	b	meat		
628	39	泉水	39.3	1	遄臻于b[hiuat]衛	遄臻于衛	衛	b	hiuat		
629	39	泉水	39.3	2	不瑕有b[hat]害。（月部）	不瑕有害	害	b	hat	月部	
630	39	泉水	39.4	1	我思肥a[dziuan]泉	我思肥泉	泉	a	dziuan		
631	39	泉水	39.4	2	茲之永a[than]歎。（元部）	茲之永歎	歎	a	than	元部	
632	39	泉水	39.4	1	思須與b[dzu]漕	思須與漕	漕	b	dzu		
633	39	泉水	39.4	2	我心悠b[jiu]悠。	我心悠悠	悠	b	jiu		
634	39	泉水	39.4	1	駕言出b[jiu]遊	駕言出遊	遊	b	jiu		
635	39	泉水	39.4	2	以寫我b[iu]憂。（幽部）	以寫我憂	憂	b	iu	幽部	
636	40	北門	40.1	1	出自北a[muən]門	出自北門	門	a	muən		
